time,open,high,low,close,fast_stoch,slow_stoch,rsi,30_sent,thirty_trend,4h_sent,four_trend,candle_dir,dt_signal,sent_signal,simple_result,running_result,profit
2020-05-12 22:30:00,131.414,131.626,131.395,131.58700000000002,22.281656812949,16.094368415738533,38.557716309517076,-0.0715095268263824,bearish,0.021687150520556253,bearish,long,long,long_trade,sig_stop,no_runner,-0.15300000000002
2020-05-13 00:00:00,131.304,131.41,131.208,131.39700000000002,16.929567084714392,18.937673493244173,35.9978965664056,-0.06346723291665346,bearish,0.021687150520556253,bearish,long,long,long_trade,running_long,win,0.07
2020-05-13 04:30:00,131.408,131.54,131.408,131.505,62.767584097858105,69.40325080641699,43.160292636077855,-0.00921838506467726,bearish,0.006378851719348877,bearish,long,long,long_trade,win,win,0.17
2020-05-13 05:30:00,131.569,131.655,131.453,131.504,72.37889018875154,66.91426818727807,43.64389620017796,-0.00012809338504055084,bullish,-0.00778782471439146,bullish,short,short,short_trade,loss,no_runner,-0.1710000000000207
2020-05-13 07:00:00,131.736,131.745,131.424,131.442,68.1994780818331,77.83434120047805,42.568770933917286,0.014877624466270334,bullish,-0.00778782471439146,bullish,short,short,short_trade,win,win,0.17
2020-05-14 06:00:00,130.284,130.32,130.144,130.291,9.282303298744587,10.764937115874117,29.95742250721013,-0.018309809557595952,bearish,-0.09777563753196787,bearish,long,long,long_trade,win,win,0.17
2020-05-14 07:00:00,130.266,130.45,130.21200000000002,130.31,18.49656691281164,13.395763643559633,32.1808821995739,-0.019853344456493168,bearish,-0.09777563753196787,bearish,long,long,long_trade,win,win,0.17
2020-05-14 08:00:00,130.27700000000002,130.488,130.27,130.452,27.52273674193306,21.601853263465067,41.801912393440396,-0.013637723894852459,bearish,-0.09777563753196787,bearish,long,long,long_trade,sig_stop,no_runner,-0.09199999999998454
2020-05-14 11:30:00,130.52,130.618,130.434,130.611,71.40549273020959,73.79643930532428,50.55277456776659,0.025283483194297268,bearish,-0.10777450222921976,bearish,long,long,long_trade,sig_stop,no_runner,-0.11899999999997135
2020-05-14 13:00:00,130.358,130.53,130.306,130.491,47.829083842569815,55.79224711822696,46.99280818012611,0.023770050013118462,bearish,-0.10266454375397373,bearish,long,long,long_trade,loss,no_runner,-0.2050000000000125
2020-05-14 14:00:00,130.327,130.59,130.246,130.495,40.57642379054901,41.48391206603815,48.15308620912498,0.0225665635599275,bearish,-0.10266454375397373,bearish,long,long,long_trade,win,win,0.17
2020-05-14 21:30:00,131.19,131.194,130.971,131.156,84.60666484121799,85.65354222295367,63.88496591177614,0.08172928078779199,bullish,-0.06697438685304674,bullish,short,short,short_trade,sig_stop,no_runner,-0.04099999999999682
2020-05-14 22:30:00,131.197,131.211,131.099,131.116,80.91787439613599,83.32268488637605,60.78078607154665,0.07754072895626879,bullish,-0.06697438685304674,bullish,short,short,short_trade,sig_stop,no_runner,-0.103999999999985
2020-05-15 00:00:00,131.336,131.42,131.238,131.286,88.7947324160832,86.18367652143492,64.61179178542446,0.0758484485380202,bullish,-0.06697438685304674,bullish,short,short,short_trade,running_short,win,0.07
2020-05-15 09:30:00,130.588,130.726,130.55100000000002,130.694,14.423697778297605,15.746968168734035,40.78658045584453,-0.028605433123931063,bearish,-0.06825362849243449,bearish,long,long,long_trade,win,loss,0.07
2020-05-15 12:00:00,130.09799999999998,130.273,129.99200000000002,130.10299999999998,4.666352648232691,6.8545733721997095,23.998924794361766,-0.06083849956705716,bearish,-0.06825362849243449,bearish,long,long,long_trade,win,win,0.17
2020-05-15 13:30:00,130.137,130.329,129.996,130.189,20.98621706016388,17.1348918629106,32.46549278075102,-0.06555895705744495,bearish,-0.07979037787229187,bearish,long,long,long_trade,win,loss,0.07
2020-05-15 15:30:00,130.08700000000002,130.187,130.003,130.11,12.534073550287394,15.964744033791169,32.09974015246013,-0.06118270841156655,bearish,-0.07979037787229187,bearish,long,long,long_trade,win,loss,0.07
2020-05-15 17:00:00,130.034,130.091,129.993,130.04399999999998,10.516368072427989,12.760092052998345,31.326718947224634,-0.05395262781460808,bearish,-0.09836699747298766,bearish,long,long,long_trade,win,loss,0.07
2020-05-15 18:00:00,130.034,130.142,130.024,130.118,13.956928593292007,10.573561068213392,37.00241129995969,-0.04580579029403528,bearish,-0.09836699747298766,bearish,long,long,long_trade,loss,no_runner,-0.11400000000000432
2020-05-15 19:00:00,130.002,130.069,129.99,130.004,10.582010582010463,12.283542495662903,32.904528898595174,-0.040945500020594966,bearish,-0.09836699747298766,bearish,long,long,long_trade,loss,no_runner,-0.033999999999991815
2020-05-17 21:30:00,129.356,129.408,129.328,129.408,4.509095916215724,4.199981637937562,21.090790145385014,-0.06201014125203003,bearish,-0.10930081847694424,bearish,long,long,long_trade,win,win,0.17
2020-05-18 00:00:00,129.57,129.685,129.57,129.672,36.60933660933589,37.26808749230129,38.60640145809287,-0.03923818297828829,bearish,-0.10930081847694424,bearish,long,long,long_trade,sig_stop,no_runner,-0.03200000000001069
2020-05-18 01:00:00,129.64,129.74,129.61,129.69899999999998,42.41878241878227,38.60041860041729,40.640018457422755,-0.02783874191810684,bearish,-0.11617011874175387,bearish,long,long,long_trade,sig_stop,no_runner,-0.012999999999976808
2020-05-18 03:00:00,129.69,129.71200000000002,129.64700000000002,129.702,66.84395774017914,58.770373478515644,41.95707231130029,-0.005953597576011466,bearish,-0.11617011874175387,bearish,long,long,long_trade,running_long,loss,-0.07499999999998863
2020-05-18 14:00:00,131.018,131.034,130.77200000000002,130.787,88.50007483267397,91.97554838038359,70.97645376539309,0.11639172393054074,bullish,-0.05870481713598157,bullish,short,short,short_trade,loss,no_runner,-0.2669999999999959
2020-05-18 15:30:00,131.09799999999998,131.17600000000002,130.85,130.942,84.82664640387345,86.55350433155088,69.13323413312236,0.1240362156438558,bullish,-0.05870481713598157,bullish,short,short,short_trade,win,win,0.17
2020-05-18 19:00:00,130.94799999999998,130.975,130.874,130.895,60.93125057424366,65.81935217917821,62.43904830785576,0.07992445272779948,bullish,-0.03294291636482438,bullish,short,short,short_trade,sig_stop,no_runner,-0.03700000000000614
2020-05-18 20:00:00,130.93200000000002,130.95600000000002,130.863,130.904,47.185068023702364,54.04550950049229,62.09014439794768,0.06819749822698176,bullish,-0.03294291636482438,bullish,short,short,short_trade,running_short,sig_stop,-0.02200000000001978
2020-05-19 01:30:00,131.129,131.211,131.07399999999998,131.12,61.95286195286433,70.13724933403772,65.11932502509539,0.03048111865440753,bullish,0.01897588335276107,bullish,short,short,short_trade,running_short,win,0.07
2020-05-19 05:00:00,131.132,131.144,131.015,131.042,51.908396946566754,40.92451229855876,56.719108369717986,0.0010041564151091475,bullish,0.05266589291537427,bullish,short,short,short_trade,running_short,loss,-0.1220000000000141
2020-05-19 07:00:00,131.704,131.779,131.555,131.622,91.75805915586618,78.56392654098747,70.3871582498127,0.0300318211355505,bullish,0.05266589291537427,bullish,short,short,short_trade,win,win,0.17
2020-05-19 09:30:00,131.691,131.84,131.662,131.666,87.49527931357397,79.46973473518783,64.71925078710879,0.03545293224090193,bullish,0.09110123473733517,bullish,short,short,short_trade,win,loss,0.07
2020-05-19 11:30:00,131.90200000000002,131.972,131.776,131.838,92.57154375597256,90.04765204480174,66.90796657553393,0.040241634410624616,bullish,0.09110123473733517,bullish,short,short,short_trade,sig_stop,no_runner,-0.0660000000000025
2020-05-19 13:30:00,132.23,132.249,131.93200000000002,132.162,96.00326492276592,95.28739623444679,71.3937368845219,0.05168781885359791,bullish,0.11952362647208956,bullish,short,short,short_trade,loss,no_runner,-0.10699999999999932
2020-05-19 15:00:00,132.252,132.306,132.138,132.157,81.99640557807732,86.00831254725571,68.19452633398082,0.048004106901395116,bullish,0.11952362647208956,bullish,short,short,short_trade,win,runner,0.07
2020-05-19 18:30:00,132.44799999999998,132.472,132.27700000000002,132.322,78.94510582010533,73.3071011817093,66.35727740959112,0.023896286511530973,bullish,0.13669417963612207,bullish,short,short,short_trade,win,win,0.17
2020-05-19 22:00:00,131.923,132.002,131.864,131.986,23.987108655617064,20.84631183260167,52.05730549601633,-0.03268389306616415,bearish,0.15979818925348185,bearish,long,long,long_trade,win,win,0.17
2020-05-20 11:30:00,131.855,131.97799999999998,131.784,131.94799999999998,55.999461807556436,60.92715140191251,49.02265172415806,-0.04787348974517512,bearish,0.16591352848692192,bearish,long,long,long_trade,sig_stop,no_runner,-0.03599999999997294
2020-05-20 12:30:00,131.912,131.952,131.817,131.922,55.58974358974329,54.58101718371449,48.074237745278396,-0.04399983215210479,bearish,0.16591352848692192,bearish,long,long,long_trade,win,win,0.17
2020-05-20 14:30:00,131.776,131.92600000000002,131.717,131.814,46.807328605201796,61.46569073164804,44.74100697165683,-0.0390538722109319,bearish,0.15190674779027813,bearish,long,long,long_trade,sig_stop,no_runner,-0.02199999999999136
2020-05-21 06:00:00,131.239,131.411,131.232,131.326,13.136744267756828,13.662411041418311,40.337056726524665,-0.02618206369722376,bearish,0.11190291680249807,bearish,long,long,long_trade,win,win,0.17
2020-05-21 08:00:00,131.389,131.482,131.342,131.452,68.12386156648624,63.01148191517094,48.97266655279112,-0.005729215529743106,bearish,0.11190291680249807,bearish,long,long,long_trade,win,win,0.17
2020-05-21 19:00:00,131.632,131.702,131.618,131.636,41.684822076977504,50.75517314286081,48.32617273041565,0.010713287362764938,bearish,0.09165605104175506,bearish,long,long,long_trade,loss,no_runner,-0.038000000000010914
2020-05-21 20:00:00,131.436,131.488,131.409,131.446,14.462393624024566,26.485827830508555,40.0742736918084,-0.003062634657167936,bearish,0.09165605104175506,bearish,long,long,long_trade,win,win,0.17
2020-05-21 23:00:00,131.541,131.584,131.49200000000002,131.548,42.22776392352424,46.489836016019495,46.073318824080324,-0.005624531372596335,bearish,0.08796269915379212,bearish,long,long,long_trade,running_long,win,0.07
2020-05-22 10:30:00,130.80100000000002,130.961,130.695,130.92600000000002,24.33424079419774,25.71165481800405,40.04797010722754,-0.045996371981866915,bearish,0.0310479255050338,bearish,long,long,long_trade,running_long,sig_stop,0.0
2020-05-22 12:30:00,130.898,130.982,130.844,130.93200000000002,36.67441419220078,37.27716154696749,41.29679873492867,-0.02883746237153265,bearish,0.0310479255050338,bearish,long,long,long_trade,win,win,0.17
2020-05-22 16:00:00,130.909,130.994,130.892,130.954,37.63763763763831,47.564566803939506,43.896444034735744,-0.0005772721522763202,bearish,0.016186333166654854,bearish,long,long,long_trade,sig_stop,no_runner,-0.054000000000002046
2020-05-22 17:00:00,130.9,130.972,130.864,130.969,36.93693693693852,36.169502836170075,45.6091231121609,0.0015239333592212412,bearish,0.005538633809699961,bearish,long,long,long_trade,running_long,win,0.07
2020-05-22 19:00:00,130.964,130.993,130.911,130.968,30.407124681934352,34.363434681500785,45.88510967531006,0.010026676696694077,bearish,0.005538633809699961,bearish,long,long,long_trade,running_long,sig_stop,-0.005999999999971806
2020-05-25 04:30:00,131.204,131.218,131.136,131.14600000000002,57.10533228263768,56.72590095494135,51.64341456333754,0.026097296653926613,bullish,0.002996772241185857,bullish,short,short,short_trade,sig_stop,no_runner,-0.01799999999997226
2020-05-26 01:30:00,131.756,131.79399999999998,131.696,131.721,88.67549668874096,88.13400922813105,75.8475080797881,0.02694718966020076,bullish,0.031276120574058125,bullish,short,short,short_trade,running_short,win,0.07
2020-05-26 08:00:00,132.24,132.365,132.202,132.204,84.86411118523858,89.91518280770462,82.67917791956017,0.05577834392421113,bullish,0.061388138942707074,bullish,short,short,short_trade,loss,no_runner,-0.1810000000000116
2020-05-26 09:30:00,132.684,132.72799999999998,132.532,132.56799999999998,88.62035251258999,88.38975241839417,80.70599905358712,0.07640865585986728,bullish,0.0864218380475082,bullish,short,short,short_trade,running_short,sig_stop,0.055999999999983174
2020-05-26 13:30:00,132.828,132.866,132.686,132.804,90.78647703616836,86.17470382658075,77.78307454834875,0.06202940683105629,bullish,0.1060500761281067,bullish,short,short,short_trade,win,loss,0.07
2020-05-26 15:00:00,132.993,133.04,132.8,132.838,89.94738562091482,93.41228156107502,71.00409166877435,0.05804344318527128,bullish,0.1060500761281067,bullish,short,short,short_trade,running_short,win,0.07
2020-05-26 19:30:00,132.752,132.77100000000002,132.483,132.497,27.160612379819856,37.81885339375553,49.01626915512104,-0.006283552145857464,bullish,0.1197473984433514,bullish,short,short,short_trade,sig_stop,no_runner,-0.09499999999999886
2020-05-26 21:30:00,132.716,132.716,132.625,132.65,36.26570915619438,29.58308398164783,54.69934069672144,-0.020031800618843743,bullish,0.12362408722123153,bullish,short,short,short_trade,running_short,sig_stop,0.047000000000025466
2020-05-27 05:00:00,132.32399999999998,132.501,132.28799999999998,132.493,36.229008289310286,33.73719471008463,49.79561567880334,-0.05129835368586014,bearish,0.11626012871425034,bearish,long,long,long_trade,sig_stop,no_runner,-0.060000000000002274
2020-05-27 06:00:00,132.433,132.643,132.41,132.488,46.06365159128646,37.99968503485902,49.78481342690669,-0.04763563486507536,bearish,0.11626012871425034,bearish,long,long,long_trade,loss,no_runner,-0.09800000000001319
2020-05-27 07:30:00,132.186,132.27200000000002,132.144,132.22299999999998,20.735522852357413,30.910804020098897,40.51687872680594,-0.05507049988535076,bearish,0.11626012871425034,bearish,long,long,long_trade,win,win,0.17
2020-05-28 01:00:00,132.322,132.334,132.161,132.235,85.17516595679653,88.26125269224117,54.32957884059718,0.009235583098507971,bullish,0.06808998207586939,bullish,short,short,short_trade,sig_stop,no_runner,-0.01099999999999568
2020-05-28 03:00:00,132.3,132.306,132.239,132.248,73.54132457581099,75.27117136606917,54.07015664538454,0.017259501841768513,bullish,0.06808998207586939,bullish,short,short,short_trade,win,win,0.17
2020-05-28 06:30:00,132.424,132.43200000000002,132.249,132.251,67.7907134902632,60.27723229592628,52.774326045569836,0.015707881251390513,bullish,0.05972400739646895,bullish,short,short,short_trade,sig_stop,no_runner,-0.12199999999998568
2020-05-28 07:30:00,132.373,132.394,132.16899999999998,132.173,55.67846607669407,65.8859900424752,48.664446993879174,0.015929701761537227,bullish,0.05972400739646895,bullish,short,short,short_trade,win,win,0.17
