time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,VWMA,VWAP,VWMA 20,VWMA 50,VWMA 200,SMA 20,SMA 50,SMA 200,S/R,SR,%K,%D,RSI
1595257200,135.542,135.62,135.508,135.599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,91.61212386435598,87.93175959389028,82.5251684072081
1595259000,135.599,135.71,135.574,135.692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,97.01043352089233,91.59058281242432,84.21180974849936
1595260800,135.692,135.716,135.622,135.652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,95.66121695583558,94.761258113694,80.60809723446314
1595262600,135.652,135.716,135.622,135.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,95.96550689186058,96.21238578952887,81.70421262896726
1595264400,135.704,135.76,135.654,135.726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,95.26987563339503,95.63219982702977,82.16356702730891
1595266200,135.726,135.815,135.714,135.815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,98.01901652686671,96.41813301737348,83.92220070955439
1595268000,135.815,135.904,135.801,135.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,96.61063631670193,96.63317615898727,84.75865677039783
1595269800,135.861,135.904,135.811,135.897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,97.73550724637646,97.4550533633144,85.39888088181957
1595271600,135.897,135.912,135.858,135.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,95.58496961196776,96.64370439168142,81.9986259428384
1595273400,135.864,135.876,135.816,135.818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,92.78495863260953,95.36847849698397,77.37393655801384
1595275200,135.818,135.827,135.782,135.806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,87.69933726133847,92.0230885019713,76.16709164404725
1595277000,135.806,135.837,135.796,135.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,85.43347111025814,88.63925566806809,76.87910403112699
1595278800,135.828,135.834,135.715,135.756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,81.44145005941293,84.85808614366924,69.55532260637204
1595280600,135.756,135.816,135.742,135.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,74.7978957957281,80.55760565513243,69.98302936056902
1595282400,135.766,135.803,135.758,135.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,65.21035480804171,73.81656688772695,70.16359119396992
1595284200,135.77,135.78,135.756,135.758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,56.248701181073976,65.41898392828062,68.82601763542291
1595286000,135.758,135.806,135.758,135.797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,55.07651499693825,58.845190328684005,70.77592796320182
1595287800,135.797,135.806,135.719,135.719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,44.145059253317164,51.82342514377583,62.372948404376785
1595289600,135.719,135.86,135.712,135.848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,51.17954201194001,50.13370542073117,68.94073084327047
1595291400,135.848,135.96,135.842,135.849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,49.4785779778281,48.26772641436113,68.98592397000212
1595293200,135.849,135.945,135.849,135.913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,68.09677419355019,56.251631394438796,71.81274668817541
1595295000,135.913,135.986,135.808,135.854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,62.705046699633726,60.0934662903367,65.85370201870705
1595296800,135.854,135.951,135.84,135.872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,63.75578839966159,64.85253643094786,66.75993963230916
1595298600,135.872,135.93,135.872,135.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,60.82725060827941,62.42936190252427,68.65146217600531
1595300400,135.91,135.944,135.846,135.918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,68.61313868613742,64.39872589802549,69.05075440578729
1595302200,135.918,135.922,135.804,135.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,62.530413625308796,63.9902676399079,59.29120482354846
1595304000,135.822,135.822,135.725,135.772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,45.742092457425,58.9618815896231,54.93606270354102
1595305800,135.772,135.844,135.729,135.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,34.30656934307053,47.526358475267465,58.36156655910893
1595307600,135.824,135.892,135.813,135.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,41.970802919711396,40.67315490673499,62.00976521538335
1595309400,135.885,136.117,135.88,136.094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,135.306,66.11186206482576,47.463078109201916,71.29096024016627
1595311200,136.094,136.24,136.094,136.228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,136.094,85.06231550432753,64.38166016295425,75.43473850536475
1595313000,136.228,136.28,136.144,136.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,136.094,92.36115721639995,81.1784449285171,72.65356184130925
1595314800,136.195,136.442,136.185,136.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.535,136.094,87.65258067146821,88.3586844640646,75.72082573511442
